,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
8382,Mercedes,C-Class,2020,3.0,Electric,Manual,280056,4,5,9498
8383,Toyota,Camry,2004,3.5,Diesel,Semi-Automatic,97304,5,3,6853
8384,Kia,Sportage,2015,4.9,Electric,Semi-Automatic,165779,2,4,12184
8385,Toyota,Camry,2010,4.6,Petrol,Automatic,77111,5,1,11657
8386,Ford,Explorer,2019,2.3,Diesel,Semi-Automatic,181347,5,4,8473
8387,Audi,A3,2016,1.2,Petrol,Semi-Automatic,21081,4,1,9678
8388,Volkswagen,Golf,2013,3.2,Petrol,Manual,27181,3,5,10656
8389,Chevrolet,Impala,2000,3.8,Petrol,Semi-Automatic,201447,3,1,3871
8390,Chevrolet,Impala,2016,1.7,Petrol,Automatic,134308,2,3,9413
8391,Volkswagen,Passat,2013,4.7,Diesel,Semi-Automatic,292493,3,4,6850
8392,BMW,X5,2002,2.8,Diesel,Automatic,28667,5,2,8426
8393,Chevrolet,Impala,2014,1.6,Hybrid,Semi-Automatic,22850,4,1,10443
8394,BMW,X5,2023,1.1,Electric,Manual,214545,2,1,9809
8395,Mercedes,C-Class,2001,1.4,Petrol,Automatic,141763,5,1,4464
8396,BMW,X5,2003,2.2,Diesel,Automatic,270036,3,1,3299
8397,Hyundai,Sonata,2005,1.1,Electric,Manual,283046,2,2,3039
8398,Kia,Rio,2006,3.7,Diesel,Automatic,74299,3,1,9614
8399,Honda,Accord,2023,2.3,Hybrid,Semi-Automatic,238121,5,3,9537
8400,Mercedes,GLA,2005,4.2,Petrol,Manual,243792,3,2,4924
8401,Hyundai,Sonata,2018,2.5,Diesel,Automatic,82704,3,2,11845
8402,Volkswagen,Passat,2019,1.0,Hybrid,Semi-Automatic,70555,2,5,10388
8403,BMW,5 Series,2014,3.8,Electric,Semi-Automatic,184849,3,3,10403
8404,Mercedes,E-Class,2017,3.5,Petrol,Manual,197100,2,5,8758
8405,Honda,Civic,2007,3.2,Petrol,Automatic,132511,4,4,8249
8406,Honda,Accord,2013,2.6,Electric,Semi-Automatic,119318,3,4,10213
8407,Mercedes,C-Class,2007,4.9,Diesel,Automatic,292765,2,3,6744
8408,Toyota,Corolla,2019,2.6,Electric,Automatic,75419,2,4,14391
8409,Honda,Accord,2018,3.0,Electric,Automatic,153562,2,1,12928
8410,Toyota,Corolla,2010,3.0,Hybrid,Manual,268069,4,2,5738
8411,Mercedes,C-Class,2010,4.7,Petrol,Automatic,210551,3,4,9088
8412,Chevrolet,Equinox,2023,4.0,Diesel,Manual,150209,4,3,11995
8413,Volkswagen,Passat,2000,4.6,Electric,Semi-Automatic,191267,5,3,6874
8414,Audi,A4,2004,4.5,Petrol,Automatic,293787,2,2,5424
8415,BMW,X5,2018,4.1,Electric,Automatic,218564,5,2,12728
8416,Ford,Fiesta,2004,1.8,Hybrid,Manual,9861,2,2,7902
8417,Volkswagen,Tiguan,2023,2.8,Petrol,Manual,971,5,5,13780
8418,Chevrolet,Impala,2012,4.1,Hybrid,Manual,49237,5,3,11815
8419,Toyota,Camry,2022,4.1,Petrol,Semi-Automatic,104642,2,2,12707
8420,Chevrolet,Malibu,2023,3.8,Electric,Automatic,69740,2,1,16905
8421,Volkswagen,Tiguan,2015,4.8,Petrol,Semi-Automatic,92126,2,1,11557
8422,Hyundai,Elantra,2019,4.6,Electric,Automatic,1406,5,3,17871
8423,Chevrolet,Malibu,2014,2.5,Electric,Semi-Automatic,215425,5,4,8491
8424,Hyundai,Sonata,2012,1.4,Electric,Manual,1427,4,1,11071
8425,Hyundai,Sonata,2021,2.7,Hybrid,Manual,208809,4,2,9923
8426,Toyota,Corolla,2003,2.1,Electric,Semi-Automatic,194695,5,5,5206
8427,Audi,A4,2017,4.9,Hybrid,Manual,174684,4,4,11606
8428,Chevrolet,Malibu,2010,4.3,Hybrid,Manual,135842,5,5,9683
8429,Kia,Sportage,2009,1.4,Petrol,Automatic,83765,2,4,8024
8430,Chevrolet,Malibu,2017,1.1,Diesel,Manual,25313,5,4,9793
8431,Mercedes,GLA,2000,4.9,Electric,Manual,265649,4,4,5687
8432,Kia,Sportage,2013,1.2,Electric,Semi-Automatic,289471,3,2,5410
8433,Kia,Optima,2012,2.6,Diesel,Semi-Automatic,124589,5,3,7808
8434,Mercedes,GLA,2001,3.0,Diesel,Manual,234085,3,5,2718
8435,Audi,Q5,2002,2.5,Diesel,Automatic,83937,5,1,7021
8436,Chevrolet,Malibu,2016,3.3,Electric,Manual,261869,2,1,8962
8437,Volkswagen,Golf,2008,1.3,Petrol,Semi-Automatic,289632,2,4,2007
8438,Honda,Civic,2023,1.1,Petrol,Manual,100661,3,3,10086
8439,Mercedes,E-Class,2013,1.7,Hybrid,Automatic,193015,4,3,8339
8440,Hyundai,Tucson,2021,4.7,Electric,Semi-Automatic,128351,5,3,14532
8441,Hyundai,Sonata,2001,4.1,Electric,Manual,14935,4,5,10201
8442,Toyota,RAV4,2020,3.8,Hybrid,Semi-Automatic,229479,5,3,10310
8443,Mercedes,C-Class,2002,2.8,Diesel,Manual,166969,2,5,4160
8444,Volkswagen,Golf,2008,1.8,Hybrid,Semi-Automatic,165836,4,5,5983
8445,Kia,Sportage,2016,1.4,Diesel,Manual,10910,3,1,10081
8446,Toyota,RAV4,2019,3.2,Diesel,Manual,122669,5,2,10546
8447,Kia,Rio,2010,3.9,Diesel,Automatic,81626,5,2,10867
8448,Honda,CR-V,2002,4.9,Petrol,Automatic,62111,3,1,9857
8449,Mercedes,C-Class,2003,1.3,Hybrid,Manual,124806,4,5,4803
8450,Ford,Focus,2021,3.3,Diesel,Semi-Automatic,288662,3,4,7926
8451,Audi,Q5,2014,3.4,Diesel,Automatic,39460,3,2,12410
8452,Toyota,Camry,2012,4.4,Electric,Manual,94413,3,4,12211
8453,Chevrolet,Equinox,2008,2.8,Petrol,Automatic,105651,5,4,8686
8454,Hyundai,Tucson,2013,2.5,Diesel,Automatic,144244,2,3,9115
8455,Hyundai,Tucson,2000,4.2,Diesel,Manual,22625,3,3,7847
8456,Audi,A3,2012,3.1,Hybrid,Semi-Automatic,94118,3,1,9917
8457,Ford,Fiesta,2008,1.4,Electric,Manual,1123,5,4,9877
8458,Honda,Civic,2002,4.9,Hybrid,Automatic,27258,2,5,11554
8459,Audi,Q5,2007,2.7,Electric,Automatic,42484,4,3,11550
8460,Audi,Q5,2008,4.7,Diesel,Automatic,294229,3,4,6815
8461,Audi,A4,2009,2.5,Diesel,Manual,229907,2,3,4701
8462,Honda,CR-V,2009,4.3,Diesel,Manual,138053,5,1,8338
8463,Ford,Fiesta,2006,1.4,Diesel,Automatic,276510,3,2,3269
8464,BMW,3 Series,2016,3.2,Hybrid,Automatic,249206,5,2,9615
8465,BMW,3 Series,2011,3.4,Diesel,Manual,204328,5,2,6713
8466,Volkswagen,Golf,2015,2.0,Petrol,Manual,31848,4,5,9963
8467,Chevrolet,Impala,2011,1.1,Petrol,Automatic,184647,2,1,6307
8468,Kia,Rio,2005,3.1,Electric,Semi-Automatic,226621,4,2,6167
8469,Hyundai,Elantra,2021,1.2,Diesel,Automatic,198986,3,1,9120
8470,BMW,3 Series,2011,4.0,Diesel,Semi-Automatic,203506,5,5,7329
8471,BMW,5 Series,2006,2.5,Electric,Automatic,57444,2,1,10751
8472,Audi,A4,2021,2.3,Diesel,Manual,238144,2,1,7937
8473,Audi,A4,2017,2.3,Diesel,Manual,231788,4,5,6864
8474,Kia,Sportage,2009,2.8,Hybrid,Automatic,47046,2,2,11159
8475,Volkswagen,Golf,2011,1.8,Hybrid,Manual,274097,5,4,4718
8476,Audi,A3,2010,4.3,Petrol,Semi-Automatic,258241,3,5,6235
8477,Audi,A3,2003,3.4,Hybrid,Semi-Automatic,266526,4,3,4069
8478,Honda,CR-V,2023,1.8,Electric,Automatic,3235,5,4,16235
8479,Honda,Accord,2013,1.3,Electric,Semi-Automatic,175515,3,3,7789
8480,BMW,5 Series,2005,1.4,Petrol,Manual,212695,5,1,2746
8481,Volkswagen,Tiguan,2015,3.7,Diesel,Semi-Automatic,231703,4,1,7665
8482,Honda,Civic,2001,1.9,Diesel,Semi-Automatic,156936,5,2,3161
8483,Volkswagen,Tiguan,2002,1.9,Diesel,Automatic,8589,4,5,7928
8484,Audi,Q5,2008,1.1,Electric,Semi-Automatic,289703,4,2,3805
8485,Volkswagen,Passat,2001,4.2,Hybrid,Manual,66109,5,5,8277
8486,Toyota,RAV4,2012,3.9,Electric,Manual,161261,5,2,10374
8487,BMW,3 Series,2015,2.7,Diesel,Manual,133476,5,4,8630
8488,Hyundai,Elantra,2018,2.5,Petrol,Manual,189081,2,1,8218
8489,Chevrolet,Equinox,2019,3.3,Electric,Semi-Automatic,223568,5,2,10628
8490,Kia,Sportage,2021,4.2,Electric,Manual,246820,2,5,11663
8491,Hyundai,Tucson,2018,3.0,Petrol,Automatic,151956,5,4,10960
8492,Volkswagen,Passat,2013,4.0,Petrol,Manual,244725,3,3,7105
8493,BMW,5 Series,2011,2.1,Diesel,Automatic,202184,4,2,6956
8494,Audi,A3,2003,1.7,Diesel,Automatic,255899,3,1,3082
8495,BMW,5 Series,2004,3.2,Petrol,Manual,274253,4,1,3014
8496,Hyundai,Sonata,2009,4.0,Petrol,Automatic,162223,5,5,9055
8497,BMW,X5,2012,2.5,Diesel,Automatic,105611,3,2,9587
8498,Hyundai,Tucson,2006,3.1,Petrol,Automatic,48668,4,3,9526
8499,Mercedes,C-Class,2021,2.7,Diesel,Automatic,94677,3,5,12706
8500,Toyota,Camry,2012,2.2,Diesel,Semi-Automatic,26162,3,5,9376
8501,Audi,A4,2003,3.6,Hybrid,Manual,189266,3,5,5814
8502,BMW,3 Series,2019,2.2,Petrol,Automatic,102893,4,5,11442
8503,Audi,A4,2006,3.4,Petrol,Manual,61829,2,2,8063
8504,BMW,X5,2020,4.2,Petrol,Manual,177156,5,1,10756
8505,BMW,3 Series,2023,2.9,Diesel,Automatic,211902,2,4,11161
8506,Ford,Fiesta,2013,1.1,Electric,Automatic,182152,5,5,8956
8507,Honda,Civic,2016,4.9,Hybrid,Automatic,292909,5,5,10441
8508,Audi,A3,2021,3.8,Diesel,Semi-Automatic,295818,4,2,8283
8509,BMW,5 Series,2019,3.0,Electric,Semi-Automatic,120036,5,2,12399
8510,Kia,Rio,2006,3.3,Electric,Automatic,155565,2,5,9588
8511,Kia,Rio,2016,4.5,Diesel,Semi-Automatic,186516,5,3,9669
8512,Hyundai,Sonata,2014,4.9,Diesel,Semi-Automatic,297306,2,2,7253
8513,Kia,Optima,2023,2.4,Electric,Automatic,167039,5,1,13559
8514,Toyota,Camry,2005,3.5,Electric,Semi-Automatic,19095,4,3,10718
8515,Audi,Q5,2014,2.4,Petrol,Manual,252688,3,4,5646
8516,Hyundai,Tucson,2015,4.0,Hybrid,Manual,137933,2,5,10841
8517,Chevrolet,Impala,2004,3.6,Hybrid,Semi-Automatic,82916,4,3,8241
8518,Ford,Fiesta,2001,1.9,Electric,Automatic,88822,3,5,8023
8519,Audi,A4,2003,4.2,Hybrid,Semi-Automatic,57423,5,1,9051
8520,Ford,Explorer,2016,4.6,Hybrid,Manual,106240,3,4,12375
8521,Honda,Accord,2019,3.6,Petrol,Manual,205452,3,3,9290
8522,Kia,Optima,2000,4.8,Petrol,Automatic,19096,4,5,10018
8523,Audi,A3,2018,4.4,Hybrid,Manual,145623,4,1,11987
8524,Kia,Sportage,2012,1.7,Diesel,Manual,215694,2,5,5086
8525,BMW,3 Series,2003,4.6,Electric,Manual,163353,2,5,8332
8526,Volkswagen,Golf,2016,3.9,Hybrid,Semi-Automatic,18025,5,5,13439
8527,Audi,A3,2017,2.5,Electric,Semi-Automatic,210605,5,2,9487
8528,Chevrolet,Impala,2007,3.7,Petrol,Manual,87940,4,3,8141
8529,Audi,Q5,2017,3.0,Diesel,Automatic,61090,4,5,12478
8530,Honda,Civic,2015,2.2,Diesel,Manual,36391,2,4,10072
8531,Honda,Accord,2020,3.3,Petrol,Automatic,207584,2,2,10748
8532,Ford,Focus,2023,3.7,Electric,Manual,27676,2,3,16146
8533,Mercedes,C-Class,2016,1.1,Hybrid,Semi-Automatic,62254,5,5,9754
8534,Hyundai,Tucson,2015,4.3,Electric,Manual,239633,3,5,10107
8535,Toyota,RAV4,2000,4.4,Electric,Manual,83650,4,3,8827
8536,Volkswagen,Tiguan,2000,3.5,Hybrid,Manual,68081,5,1,7238
8537,Chevrolet,Malibu,2020,2.3,Diesel,Manual,216925,4,2,8061
8538,Chevrolet,Equinox,2023,2.9,Hybrid,Manual,70186,5,3,13496
8539,Honda,Accord,2001,3.4,Diesel,Automatic,173293,2,5,5834
8540,Hyundai,Elantra,2005,1.8,Diesel,Manual,171240,5,4,3975
8541,Toyota,Camry,2002,2.6,Petrol,Manual,45687,2,4,6386
8542,Mercedes,GLA,2018,4.4,Electric,Automatic,91226,3,4,15575
8543,Audi,A3,2014,3.5,Hybrid,Automatic,92476,4,4,12450
8544,BMW,5 Series,2018,4.3,Diesel,Manual,255802,2,5,8683
8545,BMW,5 Series,2003,5.0,Electric,Semi-Automatic,151430,5,4,8971
8546,Honda,CR-V,2013,3.9,Electric,Manual,223151,5,4,9436
8547,Chevrolet,Equinox,2012,2.9,Petrol,Manual,45211,4,1,9695
8548,BMW,X5,2011,2.6,Petrol,Semi-Automatic,243572,5,1,5128
8549,Hyundai,Tucson,2011,3.3,Hybrid,Manual,135585,3,3,8988
8550,BMW,3 Series,2008,2.7,Hybrid,Automatic,260076,3,1,6498
8551,Kia,Optima,2008,3.9,Electric,Automatic,172054,4,4,10458
8552,BMW,5 Series,2004,3.0,Electric,Automatic,183618,2,5,8127
8553,Volkswagen,Golf,2009,2.4,Electric,Manual,87845,5,1,9443
8554,Volkswagen,Passat,2005,3.2,Diesel,Semi-Automatic,235077,2,3,4098
8555,Honda,Civic,2013,2.8,Diesel,Automatic,94923,5,2,10401
8556,Ford,Focus,2018,3.5,Diesel,Semi-Automatic,250184,5,5,7996
8557,Volkswagen,Tiguan,2004,2.2,Petrol,Manual,34276,5,4,6814
8558,Ford,Fiesta,2019,3.7,Electric,Automatic,62114,2,4,15757
8559,Hyundai,Elantra,2022,5.0,Diesel,Automatic,135041,2,2,14499
8560,Ford,Explorer,2023,4.7,Hybrid,Semi-Automatic,102316,4,1,14653
8561,Chevrolet,Impala,2009,2.4,Diesel,Manual,78039,5,2,7639
8562,Kia,Sportage,2003,2.1,Electric,Automatic,93531,5,5,8729
8563,Audi,Q5,2003,4.0,Diesel,Manual,132213,5,5,6355
8564,Honda,Accord,2022,3.4,Diesel,Semi-Automatic,166527,4,1,10769
8565,Hyundai,Tucson,2001,5.0,Petrol,Automatic,160877,5,1,7682
8566,BMW,5 Series,2018,3.0,Electric,Automatic,261639,3,1,10767
8567,Kia,Optima,2003,4.6,Petrol,Automatic,47168,4,2,10156
8568,Ford,Fiesta,2000,3.2,Diesel,Manual,195410,4,1,3391
8569,Chevrolet,Impala,2015,2.7,Petrol,Semi-Automatic,93537,2,2,9429
8570,Ford,Focus,2007,4.9,Petrol,Manual,18861,2,4,10722
8571,Chevrolet,Malibu,2001,2.9,Electric,Semi-Automatic,57004,5,1,8159
8572,Honda,Accord,2006,2.5,Hybrid,Manual,122245,5,2,6955
8573,Audi,A4,2022,4.6,Electric,Manual,159544,5,2,14109
8574,Kia,Sportage,2017,2.7,Electric,Semi-Automatic,254486,5,5,8810
8575,Toyota,Camry,2014,1.4,Diesel,Semi-Automatic,295680,5,3,3786
8576,Chevrolet,Impala,2006,4.3,Petrol,Semi-Automatic,3923,5,4,10121
8577,Volkswagen,Tiguan,2005,1.1,Hybrid,Semi-Automatic,95418,4,5,5791
8578,Kia,Optima,2023,3.5,Petrol,Automatic,65179,5,3,14696
8579,BMW,5 Series,2011,4.2,Diesel,Manual,20334,2,1,11193
8580,Toyota,Corolla,2005,3.7,Hybrid,Manual,53501,2,5,9229
8581,Mercedes,E-Class,2010,2.9,Petrol,Semi-Automatic,272714,3,3,4545
8582,Kia,Rio,2010,4.2,Electric,Automatic,177834,2,1,11243
8583,Hyundai,Tucson,2009,1.2,Electric,Semi-Automatic,154527,5,4,6909
8584,Ford,Explorer,2015,3.8,Petrol,Manual,77869,4,1,10842
8585,BMW,X5,2009,1.4,Electric,Manual,164195,4,4,6916
8586,Chevrolet,Malibu,2020,2.6,Diesel,Manual,240811,4,1,7883
8587,Hyundai,Tucson,2016,4.8,Electric,Automatic,42962,2,2,16340
8588,Audi,A3,2015,1.2,Hybrid,Manual,28441,3,5,10231
8589,Ford,Explorer,2013,2.1,Hybrid,Manual,223480,5,5,6630
8590,Audi,Q5,2019,2.9,Electric,Automatic,39310,3,1,15413
8591,Ford,Fiesta,2020,2.3,Hybrid,Manual,148290,5,2,10434
8592,Hyundai,Elantra,2018,4.2,Electric,Manual,86529,3,5,13969
8593,Chevrolet,Impala,2008,3.0,Diesel,Manual,63631,5,5,8227
8594,Volkswagen,Tiguan,2012,4.1,Electric,Manual,4081,2,2,13718
8595,Chevrolet,Equinox,2015,2.7,Diesel,Semi-Automatic,278961,2,4,5720
8596,BMW,5 Series,2003,1.3,Diesel,Semi-Automatic,175570,5,1,2788
8597,Chevrolet,Malibu,2019,3.7,Diesel,Semi-Automatic,285346,5,2,7793
8598,Audi,Q5,2003,4.1,Hybrid,Automatic,58845,2,3,10423
8599,Volkswagen,Golf,2023,4.0,Hybrid,Semi-Automatic,239018,5,2,11219
8600,Chevrolet,Impala,2009,1.8,Petrol,Automatic,150497,3,4,7090
8601,Toyota,Camry,2019,2.9,Diesel,Semi-Automatic,64568,5,4,11408
8602,Honda,CR-V,2011,4.8,Petrol,Automatic,120113,3,3,11297
8603,Volkswagen,Tiguan,2019,2.5,Petrol,Manual,230727,3,1,7685
8604,Kia,Sportage,2020,1.7,Petrol,Automatic,187468,3,4,9550
8605,Chevrolet,Malibu,2004,1.4,Electric,Manual,114096,2,3,6418
8606,Volkswagen,Passat,2016,4.8,Diesel,Semi-Automatic,188728,4,1,9925
8607,BMW,3 Series,2015,4.5,Electric,Manual,140987,2,4,12280
8608,Mercedes,GLA,2007,3.3,Petrol,Semi-Automatic,284495,2,5,3810
8609,Mercedes,C-Class,2007,2.6,Hybrid,Manual,251628,4,1,4767
8610,Mercedes,E-Class,2009,1.3,Petrol,Manual,277187,2,4,2556
8611,Chevrolet,Impala,2001,5.0,Hybrid,Semi-Automatic,240286,3,5,5594
8612,Mercedes,GLA,2007,1.6,Hybrid,Manual,60036,3,4,7599
8613,Chevrolet,Equinox,2006,4.7,Electric,Manual,49929,3,2,11601
8614,Volkswagen,Tiguan,2015,3.5,Diesel,Manual,164046,5,4,8819
8615,Chevrolet,Impala,2008,1.4,Hybrid,Semi-Automatic,151880,3,1,5862
8616,Toyota,RAV4,2002,3.6,Electric,Automatic,257390,5,5,6652
8617,Honda,CR-V,2009,3.6,Electric,Automatic,9934,4,2,13701
8618,Hyundai,Elantra,2000,2.8,Diesel,Automatic,46165,5,1,7476
8619,Honda,Accord,2011,4.0,Electric,Manual,279343,3,1,7813
8620,Toyota,Corolla,2019,3.9,Electric,Semi-Automatic,201968,2,4,11660
8621,Toyota,Corolla,2018,3.4,Hybrid,Semi-Automatic,226640,2,2,9367
8622,Audi,A4,2001,2.1,Hybrid,Semi-Automatic,29526,2,2,6909
8623,BMW,X5,2023,4.2,Hybrid,Automatic,182399,4,1,14052
8624,Hyundai,Tucson,2000,3.4,Hybrid,Semi-Automatic,50291,2,5,7494
8625,Kia,Optima,2012,4.8,Hybrid,Automatic,45936,5,5,14081
8626,Honda,Accord,2002,4.6,Petrol,Automatic,164258,5,1,7514
8627,Honda,Accord,2001,1.5,Petrol,Semi-Automatic,231314,5,1,2000
8628,Toyota,RAV4,2007,3.5,Diesel,Automatic,149723,5,1,8205
8629,Audi,A3,2005,1.7,Petrol,Manual,146254,2,3,4374
8630,Honda,Civic,2011,1.2,Diesel,Manual,254945,2,5,3501
8631,Chevrolet,Equinox,2020,3.9,Petrol,Manual,196173,2,5,10076
8632,Toyota,RAV4,2016,4.4,Petrol,Manual,183605,2,1,9627
8633,Honda,Accord,2019,4.5,Electric,Manual,93409,2,1,14431
8634,Honda,Accord,2014,3.0,Petrol,Automatic,263720,3,3,7525
8635,Ford,Focus,2006,3.9,Petrol,Manual,282190,4,3,4156
8636,Chevrolet,Malibu,2019,3.9,Hybrid,Semi-Automatic,84580,4,1,13008
8637,Audi,A4,2006,3.1,Hybrid,Automatic,5762,5,4,11384
8638,Honda,CR-V,2015,2.9,Petrol,Semi-Automatic,215757,4,2,7184
8639,Audi,A4,2015,3.3,Electric,Automatic,237333,2,3,10653
8640,Mercedes,E-Class,2021,3.5,Electric,Semi-Automatic,142515,5,2,13049
8641,Audi,A4,2010,1.9,Hybrid,Manual,122590,2,3,7548
8642,Audi,A4,2008,2.7,Diesel,Semi-Automatic,22414,5,4,8751
8643,Hyundai,Sonata,2011,1.9,Hybrid,Automatic,223344,2,5,7333
8644,BMW,5 Series,2007,3.5,Hybrid,Semi-Automatic,67972,2,1,9340
8645,Mercedes,GLA,2002,2.1,Electric,Manual,248997,5,2,3820
8646,Ford,Fiesta,2010,4.9,Electric,Automatic,156099,2,1,12378
8647,Chevrolet,Impala,2003,4.2,Petrol,Automatic,178369,3,5,7132
8648,Chevrolet,Impala,2011,2.1,Petrol,Semi-Automatic,226259,2,2,4974
8649,Audi,A3,2002,4.5,Petrol,Semi-Automatic,252583,3,4,4148
8650,Mercedes,GLA,2001,3.6,Hybrid,Semi-Automatic,8832,4,2,8823
8651,Volkswagen,Passat,2014,1.4,Hybrid,Manual,238001,2,5,5939
8652,Honda,CR-V,2009,4.9,Diesel,Automatic,266435,2,3,7871
8653,Toyota,Camry,2007,3.0,Hybrid,Manual,126631,3,5,7667
8654,Audi,Q5,2005,2.3,Hybrid,Manual,133166,2,5,6236
8655,Toyota,Camry,2008,1.1,Electric,Automatic,30173,3,1,10496
8656,Toyota,RAV4,2001,3.7,Electric,Semi-Automatic,32783,5,5,9444
8657,Ford,Fiesta,2010,2.9,Hybrid,Semi-Automatic,93513,5,3,9129
8658,Hyundai,Elantra,2011,3.3,Petrol,Manual,32035,2,4,10059
8659,Honda,CR-V,2013,3.7,Electric,Manual,162563,3,3,10448
8660,Mercedes,GLA,2008,3.7,Diesel,Semi-Automatic,59372,2,1,9012
8661,BMW,X5,2019,2.7,Electric,Manual,39275,3,4,13714
8662,Mercedes,E-Class,2007,4.5,Electric,Manual,198340,3,5,8733
8663,BMW,5 Series,2019,3.0,Electric,Manual,293175,4,1,8936
8664,Chevrolet,Equinox,2018,1.8,Electric,Automatic,206717,3,5,10665
8665,Hyundai,Sonata,2011,2.4,Electric,Semi-Automatic,291467,3,1,5970
8666,Honda,Civic,2012,1.8,Hybrid,Manual,155798,2,5,7384
8667,Toyota,Camry,2002,2.0,Diesel,Automatic,188190,5,1,4436
8668,Kia,Rio,2003,4.7,Diesel,Manual,114556,5,3,7408
8669,Audi,A3,2005,2.9,Petrol,Automatic,276720,3,3,4465
8670,Volkswagen,Tiguan,2014,1.2,Hybrid,Manual,32008,2,5,9859
8671,Toyota,Corolla,2010,3.2,Hybrid,Semi-Automatic,3706,4,2,11225
8672,Audi,Q5,2014,3.4,Diesel,Semi-Automatic,180091,2,3,8098
8673,BMW,5 Series,2021,2.2,Electric,Semi-Automatic,2578,5,4,14548
8674,Kia,Sportage,2003,3.5,Petrol,Manual,265053,5,2,3198
8675,Mercedes,C-Class,2020,3.5,Petrol,Automatic,23933,3,3,14621
8676,Audi,A3,2005,4.8,Petrol,Manual,133567,5,2,7728
8677,Toyota,RAV4,2009,2.4,Petrol,Manual,131952,3,3,6560
8678,Honda,Accord,2020,1.2,Diesel,Manual,293337,4,2,5433
8679,Chevrolet,Equinox,2021,2.8,Hybrid,Semi-Automatic,252473,5,5,9150
8680,Hyundai,Elantra,2018,1.7,Hybrid,Manual,168094,5,5,8838
8681,Kia,Rio,2006,3.6,Hybrid,Semi-Automatic,42204,3,5,9655
8682,BMW,X5,2004,1.0,Hybrid,Semi-Automatic,71056,3,5,5878
8683,Hyundai,Sonata,2000,2.5,Diesel,Automatic,52610,2,4,7047
8684,Chevrolet,Malibu,2014,2.0,Diesel,Semi-Automatic,200270,3,3,6294
8685,Honda,CR-V,2017,1.5,Petrol,Manual,53326,4,1,9633
8686,Toyota,Corolla,2018,2.0,Diesel,Manual,111958,5,2,9260
8687,BMW,5 Series,2018,2.2,Petrol,Semi-Automatic,279897,2,5,6102
8688,Audi,A4,2016,1.0,Electric,Semi-Automatic,53839,2,1,10823
8689,Volkswagen,Golf,2017,3.7,Diesel,Semi-Automatic,298624,3,2,6927
8690,Audi,A4,2002,2.9,Diesel,Semi-Automatic,194395,2,4,3712
8691,Volkswagen,Golf,2011,4.2,Electric,Automatic,290139,2,2,9297
8692,Toyota,RAV4,2021,3.8,Electric,Manual,225281,3,1,11694
8693,Honda,CR-V,2010,3.5,Diesel,Manual,56557,4,4,9468
8694,Kia,Sportage,2005,1.6,Petrol,Automatic,175506,5,5,5189
8695,Hyundai,Tucson,2018,2.8,Electric,Manual,288472,4,5,8530
8696,Audi,A3,2007,1.1,Diesel,Semi-Automatic,75883,3,5,5782
8697,Mercedes,C-Class,2008,4.5,Diesel,Automatic,89078,3,5,10718
8698,Kia,Sportage,2010,4.8,Diesel,Automatic,255573,4,3,8288
8699,Honda,Civic,2004,4.8,Hybrid,Manual,42624,2,2,10247
8700,Kia,Rio,2019,1.3,Petrol,Manual,190109,4,3,7297
8701,Kia,Optima,2002,1.5,Diesel,Semi-Automatic,45968,3,1,5280
8702,Kia,Sportage,2009,3.2,Hybrid,Manual,74477,2,3,9510
8703,Audi,A3,2002,1.0,Diesel,Semi-Automatic,229693,3,1,2000
8704,BMW,5 Series,2014,1.1,Diesel,Manual,219921,2,2,5001
8705,Chevrolet,Equinox,2012,2.3,Electric,Semi-Automatic,195479,2,4,8090
8706,Chevrolet,Equinox,2019,4.0,Electric,Automatic,12292,5,4,17054
8707,BMW,X5,2003,4.1,Electric,Manual,195476,3,3,7190
8708,Audi,A3,2019,3.1,Diesel,Automatic,155039,5,1,11299
8709,BMW,X5,2016,4.0,Hybrid,Automatic,106356,5,2,13272
8710,Kia,Sportage,2004,4.9,Electric,Manual,179026,4,1,8619
8711,Honda,CR-V,2013,3.1,Electric,Automatic,174132,4,3,11117
8712,Kia,Optima,2015,1.8,Hybrid,Automatic,158589,5,4,9728
8713,Kia,Rio,2015,1.6,Diesel,Semi-Automatic,139098,2,3,7418
8714,Mercedes,C-Class,2000,2.7,Electric,Semi-Automatic,68230,2,5,7435
8715,Volkswagen,Passat,2019,1.8,Diesel,Manual,116866,2,3,9262
8716,Volkswagen,Golf,2003,3.3,Diesel,Semi-Automatic,194727,4,3,4405
8717,Chevrolet,Equinox,2018,4.7,Diesel,Automatic,6212,4,3,15575
8718,Volkswagen,Passat,2020,3.3,Diesel,Automatic,262079,5,1,9658
8719,Volkswagen,Tiguan,2017,1.4,Electric,Automatic,81604,2,2,12467
8720,Audi,A3,2020,3.0,Hybrid,Manual,295890,5,3,8182
8721,Mercedes,E-Class,2023,2.4,Electric,Manual,278847,2,2,9823
8722,Ford,Focus,2001,4.7,Electric,Automatic,106379,2,5,10472
8723,Honda,Accord,2021,4.5,Hybrid,Manual,30072,2,4,15298
8724,Honda,Accord,2014,3.4,Hybrid,Automatic,276760,3,4,8664
8725,Audi,Q5,2004,4.6,Electric,Semi-Automatic,86804,2,1,10163
8726,Audi,A4,2010,2.1,Hybrid,Automatic,70950,3,1,10281
8727,Honda,Accord,2019,1.1,Hybrid,Semi-Automatic,142212,4,4,9055
