Brand,Model,Year,Transmission,Mileage,Price
Hyundai,Tucson,2018,Manual,100932,10881
Audi,Q5,2010,Semi-Automatic,181033,9479
Hyundai,Sonata,2007,Manual,213982,5120
Hyundai,Elantra,2019,Manual,123664,9026
Mercedes,GLA,2019,Semi-Automatic,253742,8225
BMW,3 Series,2007,Semi-Automatic,10282,7494
Volkswagen,Tiguan,2015,Semi-Automatic,295220,5795
BMW,3 Series,2000,Manual,237133,5157
Kia,Optima,2007,Manual,155788,7984
Honda,Accord,2020,Semi-Automatic,81351,10872
Audi,A4,2020,Automatic,199392,11812
Honda,Accord,2012,Manual,257281,4854
Chevrolet,Equinox,2000,Semi-Automatic,278822,4323
Hyundai,Tucson,2021,Semi-Automatic,215585,10288
Audi,Q5,2008,Semi-Automatic,20870,10482
Audi,A3,2022,Semi-Automatic,44239,13615
BMW,5 Series,2009,Automatic,56873,12362
Hyundai,Elantra,2009,Automatic,1453,11570
Audi,A3,2004,Semi-Automatic,292305,4253
Mercedes,C-Class,2018,Manual,276567,8368
Mercedes,E-Class,2018,Automatic,160770,11484
Toyota,Corolla,2007,Manual,36288,8274
Kia,Rio,2020,Semi-Automatic,115453,12090
Audi,A4,2001,Manual,130544,4489
BMW,5 Series,2016,Semi-Automatic,122186,11056
Volkswagen,Tiguan,2000,Automatic,6755,9164
Volkswagen,Passat,2001,Semi-Automatic,251811,4263
Ford,Explorer,2006,Semi-Automatic,179625,4007
Toyota,Corolla,2013,Semi-Automatic,156713,8065
Chevrolet,Equinox,2012,Semi-Automatic,152203,9155
Volkswagen,Golf,2002,Automatic,212399,3052
Chevrolet,Malibu,2005,Automatic,281145,3077
Kia,Optima,2005,Semi-Automatic,44195,5816
Ford,Explorer,2015,Semi-Automatic,239695,8606
Honda,Accord,2002,Automatic,222672,6446
BMW,3 Series,2010,Automatic,31604,11067
Toyota,RAV4,2019,Manual,279294,8514
BMW,X5,2011,Automatic,212129,9257
Volkswagen,Tiguan,2018,Semi-Automatic,176896,12762
Toyota,Corolla,2020,Manual,173012,10139
Kia,Sportage,2016,Manual,131907,8261
BMW,3 Series,2001,Semi-Automatic,39712,6805
Volkswagen,Passat,2011,Manual,156121,9677
Kia,Sportage,2012,Semi-Automatic,228277,7934
Honda,Accord,2015,Manual,13093,10538
Audi,A3,2006,Manual,187887,3542
Ford,Explorer,2021,Manual,189834,8403
Toyota,Corolla,2012,Semi-Automatic,48417,11531
Ford,Focus,2007,Automatic,32383,8352
Hyundai,Elantra,2012,Semi-Automatic,179403,8511
Toyota,Camry,2003,Automatic,219959,3200
Kia,Optima,2011,Automatic,220420,5591
Mercedes,C-Class,2000,Semi-Automatic,230751,2984
Kia,Sportage,2023,Manual,146812,10163
Ford,Fiesta,2002,Manual,216463,3670
Toyota,RAV4,2013,Semi-Automatic,127919,9341
Ford,Fiesta,2012,Semi-Automatic,112137,12357
Kia,Rio,2018,Semi-Automatic,292668,5046
Audi,Q5,2020,Semi-Automatic,18372,14132
Honda,Accord,2010,Semi-Automatic,272383,6052
Audi,Q5,2021,Manual,16425,14271
Toyota,RAV4,2017,Semi-Automatic,254043,7819
BMW,5 Series,2010,Manual,229393,8012
BMW,3 Series,2008,Automatic,266257,4774
Hyundai,Tucson,2014,Manual,296971,6660
Hyundai,Sonata,2016,Automatic,171956,10360
Kia,Sportage,2007,Manual,118305,6233
Honda,Accord,2015,Manual,112328,9553
Hyundai,Elantra,2008,Semi-Automatic,103664,11026
Mercedes,GLA,2017,Automatic,72130,11657
Ford,Fiesta,2009,Semi-Automatic,6037,10579
BMW,3 Series,2020,Manual,50793,11184
Audi,A4,2003,Semi-Automatic,191174,4476
Volkswagen,Passat,2021,Manual,134173,10516
Ford,Explorer,2023,Automatic,22168,14456
Kia,Optima,2009,Automatic,33225,11935
Hyundai,Elantra,2009,Manual,29548,10509
Volkswagen,Passat,2004,Automatic,40858,11582
Volkswagen,Tiguan,2022,Automatic,184951,11900
Mercedes,C-Class,2021,Semi-Automatic,19065,14718
Mercedes,E-Class,2007,Automatic,146189,8576
Mercedes,E-Class,2012,Semi-Automatic,204744,8205
Chevrolet,Equinox,2007,Semi-Automatic,114787,7204
Mercedes,C-Class,2005,Semi-Automatic,292008,4259
BMW,3 Series,2022,Automatic,85532,15289
BMW,5 Series,2019,Semi-Automatic,212627,9847
Volkswagen,Tiguan,2016,Automatic,249972,11300
Toyota,RAV4,2018,Semi-Automatic,134787,10604
Ford,Explorer,2008,Semi-Automatic,118324,7833
BMW,5 Series,2014,Automatic,69238,12315
Toyota,RAV4,2009,Manual,177043,10259
Audi,A4,2019,Semi-Automatic,126184,8876
Audi,Q5,2007,Manual,107002,5559
Kia,Sportage,2003,Semi-Automatic,259664,2406
Toyota,RAV4,2018,Semi-Automatic,108338,8533
Chevrolet,Malibu,2015,Manual,97726,12545
BMW,X5,2011,Semi-Automatic,232629,9347
Audi,Q5,2007,Automatic,101386,10972
Hyundai,Sonata,2023,Semi-Automatic,102533,11849
Hyundai,Elantra,2003,Semi-Automatic,141075,7378
Hyundai,Tucson,2003,Semi-Automatic,173418,4631
Chevrolet,Equinox,2010,Automatic,285401,6691
Honda,Civic,2018,Automatic,292244,8055
Audi,A3,2014,Semi-Automatic,17369,11852
Ford,Explorer,2002,Manual,115187,6696
Toyota,Camry,2003,Semi-Automatic,96140,5177
Honda,Civic,2003,Manual,16736,10765
Ford,Fiesta,2006,Automatic,211012,4279
Chevrolet,Impala,2023,Automatic,1631,14167
Hyundai,Elantra,2022,Manual,279475,9810
Chevrolet,Impala,2019,Semi-Automatic,124977,12300
Honda,Accord,2000,Automatic,18159,8936
Toyota,Camry,2006,Automatic,169890,7002
Hyundai,Tucson,2011,Manual,184645,4707
Kia,Sportage,2020,Automatic,81288,13574
Toyota,Corolla,2011,Manual,198502,6529
Hyundai,Tucson,2000,Manual,51098,4678
Audi,A4,2005,Manual,266230,6375
Honda,Civic,2017,Automatic,140185,12196
Hyundai,Elantra,2001,Semi-Automatic,179706,5305
Audi,A3,2018,Automatic,160171,11496
Audi,A3,2018,Manual,206059,9478
Honda,Civic,2011,Semi-Automatic,273414,4731
Chevrolet,Malibu,2019,Semi-Automatic,257955,8040
Volkswagen,Passat,2023,Manual,48544,12729
Chevrolet,Impala,2021,Automatic,17008,16759
Ford,Explorer,2016,Manual,270132,6797
Hyundai,Tucson,2020,Manual,213939,9521
Kia,Sportage,2014,Manual,57902,12641
Toyota,RAV4,2000,Manual,63178,5536
Mercedes,C-Class,2005,Automatic,255461,4090
BMW,X5,2003,Automatic,122228,9255
Volkswagen,Passat,2013,Automatic,127524,11149
Ford,Focus,2006,Semi-Automatic,102424,10651
Kia,Sportage,2018,Automatic,9277,13614
Ford,Explorer,2014,Automatic,136281,8374
Ford,Explorer,2008,Semi-Automatic,82203,6255
Chevrolet,Equinox,2021,Manual,277817,7943
Hyundai,Sonata,2017,Semi-Automatic,248658,9626
Audi,A3,2023,Semi-Automatic,109856,12302
Hyundai,Elantra,2011,Semi-Automatic,131585,9768
Audi,A3,2010,Automatic,173267,6734
BMW,X5,2010,Manual,148488,7730
Chevrolet,Equinox,2013,Semi-Automatic,102212,10155
Mercedes,GLA,2021,Manual,20503,16589
Mercedes,E-Class,2022,Automatic,57797,14344
Volkswagen,Tiguan,2001,Automatic,85649,10087
Ford,Focus,2019,Manual,68443,11431
Audi,A4,2020,Automatic,128780,13724
Chevrolet,Malibu,2011,Manual,23945,10121
Honda,CR-V,2009,Semi-Automatic,214263,6214
Chevrolet,Equinox,2010,Automatic,209826,10303
Honda,CR-V,2013,Semi-Automatic,31173,10376
Kia,Rio,2002,Manual,181732,5565
Kia,Sportage,2009,Manual,206372,6972
Chevrolet,Impala,2006,Automatic,35063,10698
Ford,Focus,2002,Semi-Automatic,132138,4257
Hyundai,Tucson,2014,Automatic,227591,11848
Audi,A3,2007,Semi-Automatic,104108,5117
Ford,Fiesta,2001,Automatic,113204,7735
Ford,Fiesta,2013,Manual,103598,10528
Mercedes,C-Class,2017,Manual,227407,8751
Chevrolet,Equinox,2014,Manual,132811,7443
Volkswagen,Passat,2023,Automatic,161315,11573
Hyundai,Tucson,2015,Automatic,195860,8782
Toyota,RAV4,2017,Automatic,188471,11430
Honda,Accord,2020,Semi-Automatic,193168,10936
BMW,X5,2018,Manual,27859,12542
Toyota,Camry,2020,Manual,51339,10773
BMW,5 Series,2013,Semi-Automatic,277398,5852
Toyota,Corolla,2017,Automatic,101345,10873
Toyota,RAV4,2004,Semi-Automatic,201488,4370
Audi,Q5,2001,Manual,88810,8823
Ford,Fiesta,2020,Semi-Automatic,108945,9121
Honda,Accord,2015,Manual,273037,5639
Audi,Q5,2016,Semi-Automatic,104007,9419
Honda,CR-V,2013,Manual,24972,12100
Chevrolet,Impala,2001,Manual,255167,2000
Honda,Civic,2019,Automatic,282943,7841
Mercedes,C-Class,2000,Semi-Automatic,269224,3115
Volkswagen,Passat,2004,Manual,182422,6751
Chevrolet,Equinox,2004,Manual,215554,2888
Toyota,Camry,2010,Manual,86940,10661
Mercedes,E-Class,2012,Semi-Automatic,66286,11274
Honda,Civic,2000,Semi-Automatic,290305,2000
Audi,A4,2012,Semi-Automatic,240475,8490
Hyundai,Elantra,2007,Semi-Automatic,68137,8437
Ford,Explorer,2000,Manual,34978,5000
Toyota,Corolla,2000,Manual,263062,2000
Audi,A4,2019,Semi-Automatic,210476,11890
Chevrolet,Equinox,2020,Automatic,219136,9317
Volkswagen,Tiguan,2004,Automatic,92418,8651
Toyota,Camry,2000,Semi-Automatic,83933,8221
Volkswagen,Tiguan,2015,Manual,172799,6644
Chevrolet,Impala,2002,Automatic,281252,4874
Chevrolet,Impala,2009,Manual,145137,6397
Honda,Accord,2008,Manual,22989,10640
Hyundai,Elantra,2014,Semi-Automatic,169389,10312
Ford,Fiesta,2021,Automatic,267112,9557
BMW,5 Series,2004,Manual,161857,6162
Ford,Explorer,2014,Manual,93518,11129
Kia,Sportage,2008,Automatic,226159,5276
Ford,Explorer,2000,Automatic,23346,6633
Audi,A3,2019,Manual,280751,6884
Honda,Accord,2005,Semi-Automatic,282072,2000
Mercedes,C-Class,2014,Semi-Automatic,67749,8245
Chevrolet,Malibu,2001,Automatic,193247,4535
Audi,A3,2012,Automatic,287148,6257
Ford,Explorer,2017,Manual,52062,11258
Honda,Civic,2000,Manual,231301,6073
Audi,A3,2011,Manual,65650,8787
BMW,5 Series,2006,Semi-Automatic,261314,2473
Mercedes,GLA,2002,Automatic,282974,5440
Honda,Accord,2023,Semi-Automatic,162757,11044
BMW,5 Series,2019,Automatic,69098,15418
BMW,5 Series,2002,Automatic,282768,3444
Kia,Rio,2008,Automatic,255308,7193
Kia,Optima,2000,Manual,162622,5747
Toyota,Camry,2012,Automatic,79713,10205
BMW,3 Series,2023,Manual,75400,11192
Mercedes,GLA,2019,Manual,228821,8423
BMW,3 Series,2006,Automatic,56072,9778
Mercedes,GLA,2010,Semi-Automatic,207513,6749
Volkswagen,Golf,2009,Manual,81646,9367
Honda,Accord,2013,Manual,26112,12677
Ford,Focus,2000,Automatic,76181,8176
Kia,Optima,2007,Automatic,127257,11554
Volkswagen,Passat,2021,Manual,264147,11517
Hyundai,Tucson,2013,Automatic,295066,8398
Audi,Q5,2020,Manual,3079,15238
Hyundai,Tucson,2006,Automatic,253889,6622
Honda,Accord,2014,Automatic,189428,7311
Toyota,Camry,2005,Manual,222867,4642
Honda,Civic,2003,Automatic,148212,6435
Kia,Sportage,2013,Manual,150408,7491
Audi,Q5,2002,Automatic,291071,6478
Toyota,Corolla,2007,Semi-Automatic,211715,6665
Toyota,Corolla,2004,Automatic,128273,10034
Mercedes,GLA,2009,Semi-Automatic,195977,4280
Hyundai,Tucson,2016,Automatic,115042,14499
Honda,Civic,2003,Automatic,282222,4255
Mercedes,C-Class,2004,Semi-Automatic,165008,6899
Toyota,Corolla,2018,Automatic,164802,13803
Kia,Sportage,2007,Semi-Automatic,247347,4053
Audi,Q5,2019,Automatic,298275,9234
Kia,Optima,2022,Semi-Automatic,204331,10113
Kia,Sportage,2022,Semi-Automatic,169512,10209
BMW,5 Series,2020,Manual,14981,11200
Mercedes,GLA,2019,Manual,63515,10029
Audi,A3,2005,Manual,225946,4181
Chevrolet,Equinox,2016,Manual,69485,11710
Volkswagen,Tiguan,2000,Semi-Automatic,184353,2512
Audi,A3,2005,Manual,245950,6781
Hyundai,Tucson,2010,Manual,43357,10432
Audi,Q5,2015,Manual,238115,6037
Chevrolet,Equinox,2017,Semi-Automatic,53263,12034
Mercedes,C-Class,2017,Manual,60725,10185
Audi,A4,2017,Semi-Automatic,13036,12839
Chevrolet,Malibu,2008,Semi-Automatic,200249,4395
Hyundai,Sonata,2009,Semi-Automatic,207314,7253
Hyundai,Sonata,2000,Semi-Automatic,145628,2987
Kia,Rio,2002,Semi-Automatic,246922,2061
Audi,Q5,2023,Semi-Automatic,207880,9942
Kia,Sportage,2002,Automatic,199318,7013
Ford,Fiesta,2006,Semi-Automatic,193331,6733
BMW,3 Series,2023,Automatic,164915,13701
Volkswagen,Passat,2003,Automatic,123338,8833
Volkswagen,Golf,2017,Manual,223606,9727
Volkswagen,Golf,2011,Manual,42520,9449
Ford,Focus,2014,Semi-Automatic,233520,7329
Chevrolet,Impala,2018,Automatic,74435,13511
Mercedes,GLA,2007,Manual,79659,6806
Honda,Accord,2013,Semi-Automatic,184064,8218
Ford,Explorer,2012,Semi-Automatic,279835,6203
BMW,X5,2006,Automatic,91669,12266
Hyundai,Tucson,2013,Automatic,289405,10211
Chevrolet,Equinox,2022,Semi-Automatic,68807,13123
Ford,Focus,2022,Automatic,220849,9783
BMW,X5,2003,Semi-Automatic,86199,4576
Chevrolet,Equinox,2023,Automatic,181534,14669
Volkswagen,Tiguan,2016,Manual,48780,11424
Honda,CR-V,2011,Semi-Automatic,35353,12092
Volkswagen,Passat,2010,Automatic,130547,9289
Volkswagen,Golf,2001,Manual,250716,3185
Ford,Focus,2017,Semi-Automatic,141608,8367
Mercedes,C-Class,2000,Semi-Automatic,117793,2844
Chevrolet,Malibu,2021,Manual,285074,9098
Kia,Rio,2020,Semi-Automatic,244385,8312
Kia,Rio,2020,Automatic,270057,11498
Honda,Accord,2007,Automatic,177432,7051
BMW,3 Series,2015,Manual,127685,11446
Volkswagen,Tiguan,2019,Semi-Automatic,133616,8527
Ford,Focus,2008,Automatic,143560,9428
BMW,5 Series,2000,Semi-Automatic,12675,8146
BMW,3 Series,2019,Manual,259033,8019
Volkswagen,Passat,2019,Automatic,47734,13445
Volkswagen,Passat,2023,Automatic,193194,11936
BMW,3 Series,2003,Semi-Automatic,25567,9088
BMW,3 Series,2015,Semi-Automatic,151680,11566
Chevrolet,Impala,2001,Manual,6031,7279
Hyundai,Tucson,2015,Semi-Automatic,52021,11759
Audi,Q5,2020,Manual,251250,9975
Mercedes,E-Class,2009,Manual,51350,11373
Toyota,Corolla,2002,Automatic,118575,6028
Hyundai,Sonata,2022,Automatic,72981,12140
Chevrolet,Malibu,2013,Automatic,167054,9558
Hyundai,Sonata,2004,Manual,13436,6931
Ford,Focus,2022,Semi-Automatic,99254,13414
Volkswagen,Passat,2017,Semi-Automatic,175432,7291
Volkswagen,Tiguan,2009,Semi-Automatic,206638,3767
BMW,3 Series,2021,Manual,101752,11564
BMW,5 Series,2007,Automatic,163981,8120
Kia,Rio,2018,Semi-Automatic,127103,11757
Kia,Optima,2011,Automatic,233074,7638
BMW,3 Series,2011,Automatic,124601,9007
Volkswagen,Tiguan,2003,Automatic,51849,7863
Audi,Q5,2014,Manual,244275,8314
Honda,CR-V,2001,Semi-Automatic,74603,6707
Hyundai,Tucson,2016,Semi-Automatic,249937,5101
Kia,Sportage,2002,Semi-Automatic,230574,3488
Kia,Rio,2001,Manual,284979,2000
Volkswagen,Golf,2004,Automatic,271334,4873
Kia,Optima,2002,Automatic,167617,5747
Mercedes,E-Class,2007,Manual,202817,8743
Chevrolet,Equinox,2010,Manual,113571,10728
Audi,Q5,2018,Semi-Automatic,200089,12398
Chevrolet,Equinox,2008,Semi-Automatic,197298,6954
Toyota,Camry,2020,Manual,238459,7230
Chevrolet,Equinox,2018,Semi-Automatic,291807,7663
Hyundai,Elantra,2010,Manual,19253,12114
Ford,Explorer,2007,Automatic,213607,7727
Toyota,RAV4,2021,Manual,168805,11623
Chevrolet,Impala,2000,Automatic,269757,2904
Mercedes,C-Class,2018,Manual,30677,13086
Chevrolet,Impala,2011,Automatic,287480,6150
Toyota,Camry,2011,Automatic,283190,5736
Kia,Rio,2001,Semi-Automatic,82829,8443
Chevrolet,Malibu,2020,Manual,161235,10375
Chevrolet,Impala,2010,Manual,147961,7840
Mercedes,C-Class,2017,Automatic,13096,14638
Volkswagen,Passat,2007,Semi-Automatic,298306,2233
Hyundai,Elantra,2010,Manual,215848,6483
Chevrolet,Malibu,2012,Automatic,130041,11199
BMW,3 Series,2002,Manual,142550,6549
Chevrolet,Equinox,2015,Semi-Automatic,168771,8624
Audi,A3,2005,Manual,162896,6542
Kia,Rio,2001,Semi-Automatic,149833,6703
BMW,5 Series,2013,Automatic,278860,7122
Audi,A4,2011,Automatic,140668,8186
Chevrolet,Impala,2010,Automatic,162415,11351
Honda,CR-V,2002,Semi-Automatic,56697,7766
Mercedes,C-Class,2000,Manual,173615,5327
Hyundai,Sonata,2006,Semi-Automatic,107755,6244
Volkswagen,Passat,2023,Semi-Automatic,142524,13049
Mercedes,C-Class,2020,Manual,280056,9498
Toyota,Camry,2004,Semi-Automatic,97304,6853
Kia,Sportage,2015,Semi-Automatic,165779,12184
Toyota,Camry,2010,Automatic,77111,11657
Ford,Explorer,2019,Semi-Automatic,181347,8473
Audi,A3,2016,Semi-Automatic,21081,9678
Volkswagen,Golf,2013,Manual,27181,10656
Chevrolet,Impala,2000,Semi-Automatic,201447,3871
Chevrolet,Impala,2016,Automatic,134308,9413
Volkswagen,Passat,2013,Semi-Automatic,292493,6850
BMW,X5,2002,Automatic,28667,8426
Chevrolet,Impala,2014,Semi-Automatic,22850,10443
BMW,X5,2023,Manual,214545,9809
Mercedes,C-Class,2001,Automatic,141763,4464
BMW,X5,2003,Automatic,270036,3299
Hyundai,Sonata,2005,Manual,283046,3039
Kia,Rio,2006,Automatic,74299,9614
Honda,Accord,2023,Semi-Automatic,238121,9537
Mercedes,GLA,2005,Manual,243792,4924
Hyundai,Sonata,2018,Automatic,82704,11845
Volkswagen,Passat,2019,Semi-Automatic,70555,10388
BMW,5 Series,2014,Semi-Automatic,184849,10403
Mercedes,E-Class,2017,Manual,197100,8758
Honda,Civic,2007,Automatic,132511,8249
Honda,Accord,2013,Semi-Automatic,119318,10213
Mercedes,C-Class,2007,Automatic,292765,6744
Toyota,Corolla,2019,Automatic,75419,14391
Honda,Accord,2018,Automatic,153562,12928
Toyota,Corolla,2010,Manual,268069,5738
Mercedes,C-Class,2010,Automatic,210551,9088
Chevrolet,Equinox,2023,Manual,150209,11995
Volkswagen,Passat,2000,Semi-Automatic,191267,6874
Audi,A4,2004,Automatic,293787,5424
BMW,X5,2018,Automatic,218564,12728
Ford,Fiesta,2004,Manual,9861,7902
Volkswagen,Tiguan,2023,Manual,971,13780
Chevrolet,Impala,2012,Manual,49237,11815
Toyota,Camry,2022,Semi-Automatic,104642,12707
Chevrolet,Malibu,2023,Automatic,69740,16905
Volkswagen,Tiguan,2015,Semi-Automatic,92126,11557
Hyundai,Elantra,2019,Automatic,1406,17871
Chevrolet,Malibu,2014,Semi-Automatic,215425,8491
Hyundai,Sonata,2012,Manual,1427,11071
Hyundai,Sonata,2021,Manual,208809,9923
Toyota,Corolla,2003,Semi-Automatic,194695,5206
Audi,A4,2017,Manual,174684,11606
Chevrolet,Malibu,2010,Manual,135842,9683
Kia,Sportage,2009,Automatic,83765,8024
Chevrolet,Malibu,2017,Manual,25313,9793
Mercedes,GLA,2000,Manual,265649,5687
Kia,Sportage,2013,Semi-Automatic,289471,5410
Kia,Optima,2012,Semi-Automatic,124589,7808
Mercedes,GLA,2001,Manual,234085,2718
Audi,Q5,2002,Automatic,83937,7021
Chevrolet,Malibu,2016,Manual,261869,8962
Volkswagen,Golf,2008,Semi-Automatic,289632,2007
Honda,Civic,2023,Manual,100661,10086
Mercedes,E-Class,2013,Automatic,193015,8339
Hyundai,Tucson,2021,Semi-Automatic,128351,14532
Hyundai,Sonata,2001,Manual,14935,10201
Toyota,RAV4,2020,Semi-Automatic,229479,10310
Mercedes,C-Class,2002,Manual,166969,4160
Volkswagen,Golf,2008,Semi-Automatic,165836,5983
Kia,Sportage,2016,Manual,10910,10081
Toyota,RAV4,2019,Manual,122669,10546
Kia,Rio,2010,Automatic,81626,10867
Honda,CR-V,2002,Automatic,62111,9857
Mercedes,C-Class,2003,Manual,124806,4803
Ford,Focus,2021,Semi-Automatic,288662,7926
Audi,Q5,2014,Automatic,39460,12410
Toyota,Camry,2012,Manual,94413,12211
Chevrolet,Equinox,2008,Automatic,105651,8686
Hyundai,Tucson,2013,Automatic,144244,9115
Hyundai,Tucson,2000,Manual,22625,7847
Audi,A3,2012,Semi-Automatic,94118,9917
Ford,Fiesta,2008,Manual,1123,9877
Honda,Civic,2002,Automatic,27258,11554
Audi,Q5,2007,Automatic,42484,11550
Audi,Q5,2008,Automatic,294229,6815
Audi,A4,2009,Manual,229907,4701
Honda,CR-V,2009,Manual,138053,8338
Ford,Fiesta,2006,Automatic,276510,3269
BMW,3 Series,2016,Automatic,249206,9615
BMW,3 Series,2011,Manual,204328,6713
Volkswagen,Golf,2015,Manual,31848,9963
Chevrolet,Impala,2011,Automatic,184647,6307
Kia,Rio,2005,Semi-Automatic,226621,6167
Hyundai,Elantra,2021,Automatic,198986,9120
BMW,3 Series,2011,Semi-Automatic,203506,7329
BMW,5 Series,2006,Automatic,57444,10751
Audi,A4,2021,Manual,238144,7937
Audi,A4,2017,Manual,231788,6864
Kia,Sportage,2009,Automatic,47046,11159
Volkswagen,Golf,2011,Manual,274097,4718
Audi,A3,2010,Semi-Automatic,258241,6235
Audi,A3,2003,Semi-Automatic,266526,4069
Honda,CR-V,2023,Automatic,3235,16235
Honda,Accord,2013,Semi-Automatic,175515,7789
BMW,5 Series,2005,Manual,212695,2746
Volkswagen,Tiguan,2015,Semi-Automatic,231703,7665
Honda,Civic,2001,Semi-Automatic,156936,3161
Volkswagen,Tiguan,2002,Automatic,8589,7928
Audi,Q5,2008,Semi-Automatic,289703,3805
Volkswagen,Passat,2001,Manual,66109,8277
Toyota,RAV4,2012,Manual,161261,10374
BMW,3 Series,2015,Manual,133476,8630
Hyundai,Elantra,2018,Manual,189081,8218
Chevrolet,Equinox,2019,Semi-Automatic,223568,10628
Kia,Sportage,2021,Manual,246820,11663
Hyundai,Tucson,2018,Automatic,151956,10960
Volkswagen,Passat,2013,Manual,244725,7105
BMW,5 Series,2011,Automatic,202184,6956
Audi,A3,2003,Automatic,255899,3082
BMW,5 Series,2004,Manual,274253,3014
Hyundai,Sonata,2009,Automatic,162223,9055
BMW,X5,2012,Automatic,105611,9587
Hyundai,Tucson,2006,Automatic,48668,9526
Mercedes,C-Class,2021,Automatic,94677,12706
Toyota,Camry,2012,Semi-Automatic,26162,9376
Audi,A4,2003,Manual,189266,5814
BMW,3 Series,2019,Automatic,102893,11442
Audi,A4,2006,Manual,61829,8063
BMW,X5,2020,Manual,177156,10756
BMW,3 Series,2023,Automatic,211902,11161
Ford,Fiesta,2013,Automatic,182152,8956
Honda,Civic,2016,Automatic,292909,10441
Audi,A3,2021,Semi-Automatic,295818,8283
BMW,5 Series,2019,Semi-Automatic,120036,12399
Kia,Rio,2006,Automatic,155565,9588
Kia,Rio,2016,Semi-Automatic,186516,9669
Hyundai,Sonata,2014,Semi-Automatic,297306,7253
Kia,Optima,2023,Automatic,167039,13559
Toyota,Camry,2005,Semi-Automatic,19095,10718
Audi,Q5,2014,Manual,252688,5646
Hyundai,Tucson,2015,Manual,137933,10841
Chevrolet,Impala,2004,Semi-Automatic,82916,8241
Ford,Fiesta,2001,Automatic,88822,8023
Audi,A4,2003,Semi-Automatic,57423,9051
Ford,Explorer,2016,Manual,106240,12375
Honda,Accord,2019,Manual,205452,9290
Kia,Optima,2000,Automatic,19096,10018
Audi,A3,2018,Manual,145623,11987
Kia,Sportage,2012,Manual,215694,5086
BMW,3 Series,2003,Manual,163353,8332
Volkswagen,Golf,2016,Semi-Automatic,18025,13439
Audi,A3,2017,Semi-Automatic,210605,9487
Chevrolet,Impala,2007,Manual,87940,8141
Audi,Q5,2017,Automatic,61090,12478
Honda,Civic,2015,Manual,36391,10072
Honda,Accord,2020,Automatic,207584,10748
Ford,Focus,2023,Manual,27676,16146
Mercedes,C-Class,2016,Semi-Automatic,62254,9754
Hyundai,Tucson,2015,Manual,239633,10107
Toyota,RAV4,2000,Manual,83650,8827
Volkswagen,Tiguan,2000,Manual,68081,7238
Chevrolet,Malibu,2020,Manual,216925,8061
Chevrolet,Equinox,2023,Manual,70186,13496
Honda,Accord,2001,Automatic,173293,5834
Hyundai,Elantra,2005,Manual,171240,3975
Toyota,Camry,2002,Manual,45687,6386
Mercedes,GLA,2018,Automatic,91226,15575
Audi,A3,2014,Automatic,92476,12450
BMW,5 Series,2018,Manual,255802,8683
BMW,5 Series,2003,Semi-Automatic,151430,8971
Honda,CR-V,2013,Manual,223151,9436
Chevrolet,Equinox,2012,Manual,45211,9695
BMW,X5,2011,Semi-Automatic,243572,5128
Hyundai,Tucson,2011,Manual,135585,8988
BMW,3 Series,2008,Automatic,260076,6498
Kia,Optima,2008,Automatic,172054,10458
BMW,5 Series,2004,Automatic,183618,8127
Volkswagen,Golf,2009,Manual,87845,9443
Volkswagen,Passat,2005,Semi-Automatic,235077,4098
Honda,Civic,2013,Automatic,94923,10401
Ford,Focus,2018,Semi-Automatic,250184,7996
Volkswagen,Tiguan,2004,Manual,34276,6814
Ford,Fiesta,2019,Automatic,62114,15757
